comments,sentiments,compound
Oh yes. Boko Haram and banditry have been destroyed by the president long ago. Fake news,neg,-0.5574
I will not believe this not until i hear from Lai Mohammed... This must be a fake news from pit of hell. Buhari is working and no amount of sabotage can stop his Legendary achievements,neg,-0.9382
"Fake News, you guys show not spread fake news against this government...let wait and confirm it first from Lai Mohammed. Boko Haram has been technically defeated long ago  ",neg,-0.5641
The presidency will only react and shock as usual... Within a week everything will go back to normal... I wonder why northerners are not holding this fussil in Aso Rock accountable for his incompetencies as they did during Goodluck Jonathan,neg,-0.3818
"He said he condemed it, waht else you want? Is nothing ever enough for you guys?",pos,0.168
"BH members are mostly kanuris. BH leaders are mostly kanuris. BH started in Borno which are made up of majority' kanuris, many northerners even the core ones see BH as a kanuri thing...The Kanuris are regretting allowing the whole thing to grow under their nose. Now many can't even go to their villages or communities",neg,-0.4019
"It doesn't matter from where a president of Nigeria comes from. What Fulani-controlled northern region wants is what stays in Nigeria; because at the voting in the Federal Executive Council, National Council of States and the National Assembly, the Fulani-controlled northern region has the highest number of votes resulting from the skewed and lopsided political structure of present Nigeria created by northern military dictators to favor northern region beginning  from 1967 to 1996.",pos,0.6028
"No country formed by different regions ever used land mass as yardstick to proliferate too many states in a region with larger land mass, except Nigeria. The political structure makes southern politicians become like Lucozade to northern politicians.",pos,0.0772
The more reason I'm wondering why the Nigerian Army hasn't tagged it fake news. I mean it all looked Photoshopped. Even Lai Muhammed can attest to it.,pos,0.3724
More reason why social media has to be regulated. National assembly should please hasten up the bill so that it can be assented by president.,pos,0.3182
"If those comments appear familiar to you, please I'm deeply sorry for the loss. That was exactly how we felt hearing shit from those in authority after the Lekki tollgate incident.",neg,-0.5984
May God heal the land. Buhari isn't fit for a community head how much more a country.,neu,-0.0026
"rehabilitated terrorist and their 7 wonders, the northern politicians keep deceiving themselves. how many Burial ceremony is this clown going to attend and how many commendation oh I mean condemnation Buhari scam is going out to release out as press?",neg,-0.9393
"Northerners and Nigerians had been scammed, the earlier we come together to say no to Buhari incompetency and his bufoon securities thieves",neg,-0.5106
"We are not empty headed like you, Dumb. In fact, i liked and shared his post. No sane person will rate Buhari high when you talk of Security. He has failed woefully and we are not denying that..but when he does a thing that deserves commendation, let's give it to him. That's what we believe in",neg,-0.5239
as if you wrote in Greek and it needs to be deciphered!! The lies about amnesty and Kid gloves just exposes your ostrich mentality. Keep lying to yourself gay! You just saw how stupid you sounded mentioning Jonathan in Buhari's regime and now you are claiming to have written something that can't be understood? it is better to be an illiterate than to be you!,neg,-0.8544
"I find this interesting because if you read the history of kanemBorno, what led to the collapse of that empire was also a case of radical religious extremism aswell. Even before Usman Dan fodio's jihad.",neg,-0.128
BLESSED ARE THOSE THAT MOURN FOR THEY SHALL BE COMFORTED. ZULUM IS EDUCATED AND IS A DEMOCRAT.,pos,0.5994
We don't condole rubbish in the south,neu,0.0
That serves the Core North right for refusing to speak out against boko haram and romancing evil in the name of politcs and religion.,neg,-0.6249
"In as much as that old man is a national disgrace' please let us not make mockery of the situation over there, most of them are innocent and handicapped citizens, they cannot help themselves, may these monsters and those who sponsor them' the nairalnders that supports the sponsors all in the name of politics or any affiliation at all' never know peace thier entire life",neu,-0.0377
"Yes, therefore the blame should be directed at them not the chief of staff. There's a reason why he appoints these people.",pos,0.0772
"So disheartening per se, our selfish leaders only show concern to their various farm poultry and whatever that concerns citizen is not their in agenda,stupid set of people. RIP",neg,-0.7346
"Zulum the only sensitive and useful governor in the whole Nigeria. See how he console and felt with the people, meanwhile, one man who calls himself a president will send tweets through social media aide to condemn and do nothing. Buhari and all wicked politicians especially those in the military, what have the poor masses done to you?",neg,-0.7351
"My issue is, if you are the head of a company and the people you employed aren't doing their jobs or aren't doing it as effective as it should be done. What is the logical course of action? The president doesn't seem willing to take the logical action required.",pos,0.4767
