comments,sentiments,compound
"I was about to ask similar questions, especially the one about water intake.",neu,0.0
Watch your intake.,neu,0.0
"While some of us will not brush teeth for a week, and nothing like bad breath.",pos,0.1877
"...Have you tried deliverance at MFM Prayer City? Try, because yours is spiritual.",neu,0.0
Op use that toothpaste NORLAND HERBAL TOOTHPASTE ..but its expensive 2K ,neu,0.0
Use it to brush twice a Day Ensure you clean your tongue too ,pos,0.6486
Also Drink lots of water during the Day... ,neu,0.0
"Eat fruits like Banana, pineapple etc",pos,0.3612
"Avoid groundnut,garlic,onions",neg,-0.296
Garlic can actually worsen your breath..who in the whole wide world told you to take garlic,neg,-0.5106
"Brushing teeth and tongue after eating, flossing at least once a day and replacing toothbrushes regularly may improve bad breath. Avoiding foods known to cause bad breath, such as onions and garlic, may also help.(Google is your friend)",neg,-0.7579
What you eat may be the cause?,neu,0.0
Your post consistently shows you applying several things or methods to reduce the bad breath whereas something has remained constant... Your eating habit or perhaps what you take in.,neg,-0.5423
Detoxicate your body,neu,0.0
Drink water regularly... Let your body be well hydrated,pos,0.2732
Eat fruits that would help you on body regeneration,pos,0.4019
Brush two or three times daily... Most especially after meals.,neu,0.0
Do this consistently and you won't have to worry about Bad Breath in a long time.,neg,-0.2718
I believe bad breath has a solution.,neg,-0.296
What kinds of treatment has your friend tried?,pos,0.4939
Have you tried fasting and praying?,pos,0.3612
Be serious for once ,neg,-0.0772
"so sorry bro, you don't have to feel terrible about it.",neg,-0.5709
sometimes bad breath / body odor that has defiled medical and alternative remedies are usually spiritual.,neg,-0.5423
"take time out to tackle every foul spirit that is behind such bad breath, that is bent of frustrating your life cycle.",neg,-0.6908
"declare daily, that you are free from infirmity and any spirit that is not of God to leave you, in Jesus name, amen",pos,0.4563
Bro do you brush your tongue?,neu,0.0
Don't feel depressed. it's bad I know,neg,-0.2018
A dentist did not help. What can I say?,neg,-0.3089
Do you drink or smoke?,neu,0.0
"That apart try and brush in fact carry a sachet toothpaste in your pocket with small toothbrush, carry this along side TomTom.",neu,0.0
"And carry a nose mask, put it on when you talk, wear the one made of fabric black color wear it as swag. If you are on a DATe at a fast food excuse yourself go to the toilet and brush your teeth then put the TomTom in your mouth",pos,0.0772
"you can increase your water intake  if your intake is minimal, it'll work",pos,0.3182
must you comment?,neu,0.0
That's goin to be a weird experience,neg,-0.1779
All of until never see better Black Soup with asorted meat. You taste go come back ASAP,neg,-0.3412
"Same here, but with sickness, now I'm okay",pos,0.3291
its definitely corona. Nigeria and Africa are extremely lucky. We have to keep thanking God.,pos,0.7841
I am currently having something like cattarr and this headache started like 2 weeks Ago been treating Malaria since finished the drugs xterday but this loss of smells is really scary i spray my room with raid I didn't even smell anything wondering if the insecticide is fake ,neg,-0.8963
"I know someone who knows someone that also lost his sense of taste..his is close to a month now..if it's corona virus then it has reached close to a million infected people....the good thing is, it's not as deadly on people here compared to the west.",neg,-0.296
That shit bloody! ,neg,-0.7777
My brother complaining about that shit ooh,neg,-0.6597
But last last like our blood strong pass that shit,pos,0.296
He is recovering,neu,0.0
"Don't gather in church, but you'd stupidly still go ahead to do so...",neg,-0.6124
"Well Last month I had shortness of breath and it lasted for like a week. It was very scary, I just followed online guidelines on how to sleep, seat and even breath. It was not funny though. The most scary part was those pop up ads in the guidelines that says call the health agency cus it might be corona ",neg,-0.6996
Thank God am not alone in this... just perceived a little bit of my perfume today and was jubilating. It has been for awhile now but I am getting better already,pos,0.7594
"Same here,  but i have recovered.",neu,0.0
"Exactly the way I felt, I've never felt such kind of sickness before but I recovered with self treatment",neu,0.0
I only smell money money and use it on these pussy fish stinky smelling possay,neg,-0.3612
"My brother had similar experiences some days ago,but we cannot ascertain it was corona that caused it for everyone because loss of sense of smell and taste can be caused by a whole lot of other things too..generally no cause for alarm",neg,-0.7096
"How does it feel like, I mean how did you cope with such situation?",pos,0.3612
"This is true though, lost total sense of smell and taste for nearly a week now, and just recovering, it started with fever and ended with the loss of taste and smell. ",neg,-0.2023
Happened to a friend and my mum too. ,pos,0.4939
I ate lotta fruits though.,neu,0.0
My Mummy and 2 other tenant of yours. It is restored now.,pos,0.34
"Jesus Christ! I thought I was the only one, I was so scared, also experiencing body pains and fever. My God!",neg,-0.7206
Many people are complaining about it....my aunty almost died last week of malaria related symptoms.she said she hasn't been that sick she was born.after injections upon injections she was back to her feet...only to tell us that she wasn't able to taste the food she ate all thru,neg,-0.341
"My concern is that, if many nairalanders are saying this, who are the people here still calling corona a scam?",neg,-0.5719
"man,I told someone almost everyone in Nigeria has/had coronavirus and already recovered the guy thought I was bullshiting.",neu,0.0
Well....not to alarm anyone but I know lots of people who have complained of the same thing after having mild malaria and now fully recovered. ,neg,-0.6428
They should just open everywhere and stop the lockdown. We Africans are too strong for corona ,pos,0.2732
You know Nigerians will turn everything into joke.,pos,0.296
Some will soon say he put leg for fire the thing nor pain am. ,pos,0.0777
"Somebody knife am cutlass. Mba, e nor enter.  ",neu,0.0
it's part of corona symptoms.,neu,0.0
"Country where python swallow millions, they will not take anything serious.",pos,0.0572
My girlfriend is currently having the same symptoms. She has been saying for days now she can't perceive any scent or know what anything taste like...,neu,0.0
